nd,nf,la,ld,ndev,nuc,contains_bug
1,1,1,2,1,0,FALSE
1,1,1,1,1,0,FALSE
3,3,69,35,1,0,TRUE
2,2,2,2,1,0,FALSE
1,1,5,4,1,1,FALSE
1,1,11,9,1,0,TRUE
18,44,6858,5032,1,0,TRUE
3,3,13,2,1,0,TRUE
3,3,34,23,1,0,TRUE
1,1,1,1,1,2,TRUE
3,3,72,35,1,5,TRUE
1,2,33,16,1,1,TRUE
2,2,4,10,1,0,FALSE
2,2,83,103,1,0,FALSE
1,1,5,1,1,0,FALSE
2,3,29,2,1,2,TRUE
1,1,1,0,1,1,FALSE
1,1,21,21,1,0,FALSE
1,1,1,1,1,0,FALSE
1,1,1,1,1,0,FALSE
1,1,41,5,1,2,FALSE
1,1,5,4,1,1,TRUE
1,1,1,3,1,0,FALSE
1,1,6,4,1,0,FALSE
1,1,1,1,1,1,FALSE
1,1,3,0,1,0,FALSE
2,2,17,1,1,0,FALSE
2,2,17,1,1,2,TRUE
1,1,4,41,1,0,TRUE
1,1,1,1,1,0,FALSE
2,2,20,11,1,0,TRUE
1,1,6,6,1,0,FALSE
2,2,21,12,1,0,TRUE
2,2,16,4,1,0,TRUE
4,5,4,9,1,0,FALSE
1,1,4,1,1,1,TRUE
1,1,1,1,1,0,FALSE
1,1,17,0,1,0,FALSE
4,5,50,41,1,0,FALSE
1,1,1,1,1,1,FALSE
6,8,129,32,1,0,TRUE
2,4,36,24,1,0,TRUE
3,4,45,22,1,0,TRUE
2,4,28,13,1,3,TRUE
2,2,65,58,1,0,FALSE
1,1,1,1,1,0,FALSE
1,1,6,2,1,0,FALSE
4,4,26,44,1,0,FALSE
2,2,9,8,1,0,TRUE
2,2,8,2,1,0,TRUE
3,4,474,468,1,0,TRUE
3,3,5,7,1,1,TRUE
4,6,250,155,1,0,TRUE
1,2,1,2,1,1,FALSE
1,1,45,30,1,1,FALSE
3,3,16,14,1,1,TRUE
2,3,33,1,1,0,TRUE
1,1,15,20,1,0,TRUE
1,1,3,3,1,1,FALSE
2,2,4,3,1,0,TRUE
2,14,1,1,1,0,FALSE
6,8,74,154,1,0,TRUE
28,94,1822,5404,1,0,TRUE
2,2,5,4,1,0,TRUE
6,12,103,85,1,1,TRUE
3,3,5,5,1,24,FALSE
3,3,24,18,1,20,TRUE
2,2,22,21,1,11,TRUE
9,33,36,5,1,3,TRUE
1,1,47,37,1,0,FALSE
4,4,12,8,1,16,FALSE
8,10,76,69,1,15,TRUE
6,6,25,33,1,12,TRUE
3,3,22,7,1,2,TRUE
5,6,244,340,1,4,TRUE
1,1,2,0,1,1,TRUE
1,1,3,1,1,1,TRUE
1,1,4,1,1,0,FALSE
2,2,7,1,5,14,TRUE
2,6,169,220,5,18,TRUE
1,2,136,39,5,4,FALSE
1,1,1,1,5,4,FALSE
1,1,6,10,5,21,FALSE
1,1,2,1,5,18,FALSE
4,6,47,45,5,10,TRUE
1,1,1,1,5,6,FALSE
1,1,11,7,5,1,TRUE
1,1,1,0,5,17,FALSE
2,3,7,7,5,60,FALSE
1,2,4,2,5,12,FALSE
48,139,20,15766,5,139,TRUE
2,3,1,2,5,23,FALSE
10,14,147,98,5,399,TRUE
1,1,302,179,5,64,FALSE
3,4,4,9,5,40,TRUE
1,1,2,2,5,2,FALSE
1,1,2,2,5,8,FALSE
2,3,70,87,5,235,TRUE
1,3,96,19,5,250,TRUE
2,6,38,67,5,265,TRUE
2,3,38,14,5,300,TRUE
1,1,14,3,5,3,FALSE
2,2,57,48,5,117,TRUE
1,1,3,2,5,4,FALSE
1,1,55,37,5,98,TRUE
1,1,9,10,5,11,FALSE
2,3,2,3,5,47,TRUE
5,17,115,104,5,148,TRUE
2,2,7,15,5,109,FALSE
2,2,4,5,5,89,FALSE
1,1,12,6,5,85,FALSE
3,3,3,14,5,191,TRUE
3,3,24,25,5,184,TRUE
25,26,558,301,5,343,FALSE
4,4,11,126,5,209,TRUE
1,1,1,0,5,9,FALSE
1,1,1,5,5,94,FALSE
1,1,59,11,5,93,TRUE
1,3,24,4,5,106,TRUE
1,1,1,1,5,79,FALSE
1,1,15,0,5,1,FALSE
2,2,32,11,5,113,TRUE
3,6,27,13,5,120,TRUE
1,1,12,13,5,113,TRUE
1,1,42,2,5,4,TRUE
1,1,6,0,5,20,TRUE
1,1,45,1,5,111,TRUE
1,1,12,1,5,110,TRUE
2,2,16,10,5,90,TRUE
2,2,47,47,5,100,TRUE
5,6,50,41,5,221,TRUE
2,2,11,7,5,60,TRUE
4,6,56,13,5,105,TRUE
4,6,71,88,5,187,TRUE
2,5,61,47,5,289,TRUE
2,3,18,15,5,121,TRUE
1,1,115,1,5,7,TRUE
1,2,186,178,5,191,TRUE
1,1,67,80,5,86,TRUE
7,8,5,49,5,171,TRUE
1,1,1,20,5,2,FALSE
2,2,27,0,1,0,FALSE
2,2,6,2,5,150,TRUE
1,1,3,3,5,16,FALSE
1,1,5,5,5,93,FALSE
2,2,3,6,5,146,TRUE
1,1,10,7,5,11,TRUE
2,3,4,6,5,227,FALSE
3,6,65,11,5,235,TRUE
1,1,2,0,5,62,FALSE
1,2,3,8,5,151,TRUE
2,3,27,6,5,199,TRUE
2,2,1,1,3,12,FALSE
1,1,0,5,5,2,FALSE
1,1,3,2,3,2,FALSE
1,1,4,2,5,56,FALSE
1,1,1,1,5,2,FALSE
1,2,5,1,5,69,FALSE
1,4,13,3,5,43,FALSE
4,7,32,5,5,218,TRUE
1,1,14,14,5,56,FALSE
1,1,22,1,5,55,TRUE
1,1,2,4,3,11,FALSE
2,3,7,3,3,95,FALSE
2,4,135,9,3,122,TRUE
1,1,37,24,3,52,TRUE
2,2,14,8,3,3,FALSE
4,6,40,98,3,60,TRUE
2,2,113,55,3,47,TRUE
1,1,4,6,3,37,FALSE
3,8,92,21,3,169,FALSE
2,2,6,7,3,74,FALSE
1,1,1,0,3,4,TRUE
2,4,79,56,3,109,TRUE
1,1,1,9,3,33,TRUE
4,8,73,9,3,120,TRUE
1,2,4,1,3,32,TRUE
1,1,23,23,2,29,FALSE
12,14,594,382,2,137,TRUE
13,20,130,95,2,164,TRUE
7,10,78,43,2,147,TRUE
10,52,202,9922,2,133,TRUE
7,13,63,37,2,130,TRUE
6,7,19,32,2,69,TRUE
6,6,33,27,2,62,TRUE
1,1,2,27,2,13,FALSE
4,5,112,99,2,41,FALSE
4,5,116,25,2,52,TRUE
5,12,421,384,2,80,TRUE
1,1,1,1,2,11,FALSE
1,1,28,2,2,10,FALSE
1,1,1,1,1,9,TRUE
1,1,2,2,1,8,FALSE
2,3,2,4,1,21,FALSE
2,2,8,1,1,16,FALSE
1,1,11,0,2,7,FALSE
2,2,3,1,1,12,TRUE
1,1,1,1,1,7,FALSE
3,8,601,275,1,16,TRUE
1,1,16,12,2,8,FALSE
5,6,15,19,1,22,TRUE
1,1,1,2,1,4,FALSE
1,1,1,1,1,3,FALSE
1,1,42,11,1,1,FALSE
1,1,11,5,1,2,FALSE
6,19,254,63,1,23,TRUE
2,2,5,5,1,3,FALSE
3,6,172,76,1,7,TRUE
1,1,2,2,1,1,TRUE
