nd,nf,la,ld,ndev,nuc,contains_bug
1,1,1,1,11,7,FALSE
1,1,4,1,11,3,FALSE
1,1,10,1,11,38,FALSE
2,3,3,7,11,179,FALSE
1,1,6,0,11,48,FALSE
1,1,231,173,9,19,FALSE
5,14,55,31,11,715,TRUE
1,1,586,870,11,136,FALSE
1,1,2,0,8,10,FALSE
1,1,2,2,11,192,FALSE
1,2,96,86,11,208,TRUE
1,1,2,1,11,26,FALSE
1,1,1,1,11,218,FALSE
1,1,7,7,11,36,FALSE
2,3,40,86,11,82,FALSE
1,1,2,2,11,191,FALSE
1,1,1,0,11,135,FALSE
1,1,11,9,11,177,TRUE
2,3,17,17,11,79,FALSE
5,17,136,60,11,526,TRUE
1,1,117,67,11,216,TRUE
2,2,21,28,11,130,FALSE
1,1,25,0,1,0,FALSE
1,1,4,4,9,3,FALSE
1,1,2,2,11,189,FALSE
2,5,24,25,11,85,FALSE
1,1,2,1,11,62,TRUE
1,1,4,3,11,175,FALSE
1,1,12,17,11,81,TRUE
1,1,0,1,11,90,FALSE
1,1,2,2,11,188,FALSE
1,1,0,2,11,63,FALSE
1,1,3,3,11,215,FALSE
1,1,1,1,11,187,FALSE
1,1,2,2,11,186,FALSE
1,1,3,4,11,174,FALSE
1,1,1,2,11,36,TRUE
1,2,5,3,11,86,FALSE
1,1,14,4,11,22,FALSE
1,1,7,11,11,213,TRUE
1,1,18,15,11,172,FALSE
1,1,21,23,11,212,TRUE
1,1,6,2,11,46,FALSE
2,2,23,14,11,142,TRUE
1,1,2,1,11,171,FALSE
1,3,14,10,11,267,TRUE
1,1,10,20,11,70,FALSE
2,2,2,2,11,67,TRUE
2,3,8,3,11,71,FALSE
1,1,45,68,11,169,TRUE
2,2,3,4,11,63,TRUE
1,1,0,12,11,95,FALSE
4,6,68,38,11,308,TRUE
1,2,66,54,11,128,FALSE
1,1,4,1,11,45,FALSE
1,1,25,3,11,210,FALSE
1,1,2,0,11,25,TRUE
2,3,6,12,11,155,FALSE
1,1,24,22,11,33,FALSE
8,10,181,4,11,586,FALSE
1,1,2,2,11,185,FALSE
1,3,16,13,11,169,TRUE
1,1,19,15,11,6,TRUE
1,1,30,21,11,52,TRUE
1,1,4,6,11,208,FALSE
1,1,1,1,11,35,FALSE
1,2,4,5,11,8,FALSE
1,1,2,0,11,131,FALSE
1,1,0,0,11,1,FALSE
1,1,2,2,11,184,FALSE
1,1,1,1,11,34,FALSE
1,1,1,1,9,9,FALSE
1,1,12,2,11,207,TRUE
1,1,0,3,11,68,FALSE
1,1,0,1,11,20,FALSE
1,3,9,7,11,113,FALSE
1,1,1,1,11,23,FALSE
1,1,3,0,11,206,FALSE
1,1,3,3,11,83,TRUE
1,1,2,1,11,66,TRUE
1,1,0,9,11,167,FALSE
1,1,0,9,11,58,FALSE
1,1,3,0,11,21,FALSE
1,1,14,12,9,11,FALSE
1,1,1,1,11,205,TRUE
1,1,27,23,11,166,FALSE
1,1,16,7,11,17,TRUE
1,1,7,0,8,3,TRUE
1,1,21,14,11,6,TRUE
1,1,6,6,11,202,TRUE
1,1,1,1,11,164,FALSE
1,1,14,10,11,51,FALSE
1,1,2,2,11,183,FALSE
1,1,1,1,11,160,FALSE
1,1,9,5,11,7,TRUE
1,1,32,35,11,11,FALSE
1,1,17,12,11,56,TRUE
1,1,2,2,11,182,FALSE
3,4,16,18,11,240,FALSE
1,1,0,6,11,54,FALSE
1,1,2,2,11,180,FALSE
1,1,1,1,11,53,FALSE
2,3,29,11,11,54,TRUE
1,1,12,1,11,89,FALSE
1,1,1,1,11,159,FALSE
1,1,4,1,11,179,FALSE
2,7,348,241,11,282,TRUE
2,5,24,9,11,203,FALSE
1,1,1,1,11,20,FALSE
4,4,43,2,11,320,TRUE
3,3,21,2,11,133,FALSE
3,3,27,1,11,136,FALSE
1,2,8,5,11,291,FALSE
2,2,13,3,11,49,FALSE
1,1,29,1,11,48,FALSE
1,1,1,1,11,8,FALSE
1,1,1,1,11,155,TRUE
1,1,1,2,11,154,FALSE
3,5,12,10,11,166,FALSE
1,1,1,1,11,43,FALSE
1,1,0,1,11,81,FALSE
1,1,2,1,11,46,FALSE
1,1,15,16,11,7,FALSE
1,1,2,1,11,87,FALSE
1,1,2,2,11,46,FALSE
3,4,53,27,11,250,TRUE
1,1,10,6,9,6,FALSE
1,1,8,5,11,18,FALSE
1,1,5,4,11,200,FALSE
1,1,7,3,11,86,FALSE
1,1,1,1,11,199,FALSE
1,1,2,0,11,128,FALSE
1,1,15,0,11,17,FALSE
1,1,1,1,11,33,FALSE
2,4,27,26,11,355,TRUE
1,1,2,2,11,177,FALSE
1,1,1,1,11,1,FALSE
1,1,30,24,11,132,TRUE
2,207,0,1488,11,612,FALSE
1,1,2,2,11,176,FALSE
1,1,8,4,11,32,TRUE
1,1,2,1,11,78,TRUE
1,1,1,1,11,57,FALSE
1,1,35,1,11,10,FALSE
3,3,21,21,11,165,TRUE
3,3,8,6,11,132,FALSE
6,9,78,46,11,449,TRUE
1,1,45,9,11,42,TRUE
1,1,5,1,11,46,FALSE
3,4,28,15,11,66,TRUE
1,1,2,1,11,148,FALSE
3,4,157,32,11,228,TRUE
1,1,4,1,11,129,FALSE
3,6,83,35,11,452,TRUE
1,1,2,1,11,146,FALSE
1,1,2,2,11,175,FALSE
1,1,11,8,11,31,FALSE
1,1,1,1,11,174,FALSE
8,20,195,114,11,635,TRUE
1,3,40,30,11,305,FALSE
7,16,66,72,11,124,FALSE
1,1,88,91,11,23,FALSE
1,1,2,2,11,173,FALSE
4,7,26,9,11,200,FALSE
1,1,1,1,11,5,FALSE
1,1,3,0,11,4,FALSE
1,1,0,8,11,76,FALSE
1,1,1,1,11,3,FALSE
1,1,20,2,11,65,FALSE
2,2,7,2,11,154,FALSE
1,1,4,19,11,53,FALSE
1,1,7,1,11,2,FALSE
1,1,4,2,11,2,FALSE
1,1,8,0,11,75,FALSE
1,1,19,29,11,34,TRUE
1,2,30,28,11,53,FALSE
1,4,298,75,11,214,TRUE
1,1,27,0,11,138,FALSE
1,1,2,2,11,125,FALSE
1,1,29,11,11,35,TRUE
2,4,26,4,11,23,FALSE
1,1,2,1,11,19,FALSE
2,3,75,31,11,72,TRUE
1,1,0,2,11,19,FALSE
1,3,114,58,11,291,TRUE
4,7,55,22,11,171,FALSE
1,1,1,1,8,5,FALSE
1,1,1,1,11,8,FALSE
1,1,19,10,11,123,TRUE
1,1,2,1,11,123,FALSE
2,2,5,4,11,9,TRUE
1,1,1,1,11,122,FALSE
2,2,44,347,11,63,FALSE
1,1,28,45,11,131,TRUE
1,1,2,0,11,121,FALSE
1,1,2,4,11,196,FALSE
2,2,6,4,11,166,TRUE
1,3,0,0,1,0,FALSE
1,1,40,4,11,128,TRUE
1,1,12,1,11,34,TRUE
1,1,27,1,11,118,TRUE
1,1,58,3,11,28,FALSE
1,1,3,0,11,16,TRUE
1,2,91,37,11,244,TRUE
1,1,0,833,11,5,FALSE
1,1,87,41,11,33,TRUE
1,1,4,2,11,25,TRUE
1,1,2,1,11,14,TRUE
1,1,37,1,11,33,FALSE
6,21,128,169,11,337,FALSE
1,7,0,0,11,7,FALSE
1,1,2,2,11,172,FALSE
1,1,2,2,11,171,FALSE
1,1,10,3,11,125,TRUE
2,2,3,1,11,244,FALSE
2,2,2,2,11,54,FALSE
3,5,3,5,11,74,FALSE
1,2,13,12,11,33,FALSE
1,1,11,0,11,123,FALSE
4,5,31,7,11,204,FALSE
2,3,51,78,11,176,TRUE
1,1,0,20,11,3,FALSE
1,1,7,1,11,23,FALSE
1,2,29,13,11,150,FALSE
1,1,1,1,11,68,TRUE
1,1,14,2,11,67,TRUE
1,1,1,0,11,66,FALSE
1,1,0,1,11,2,FALSE
1,1,9,14,11,117,TRUE
5,8,97,26,11,424,TRUE
3,5,54,10,11,148,FALSE
1,1,1,1,11,8,FALSE
1,2,0,0,11,1,FALSE
1,1,1,1,11,118,FALSE
1,1,1,1,11,119,FALSE
1,1,2,2,11,169,FALSE
1,1,10,0,11,118,FALSE
2,3,12,6,11,338,TRUE
1,1,18,5,11,13,TRUE
1,1,0,3,11,115,FALSE
2,2,24,13,11,204,TRUE
1,1,1,1,11,5,FALSE
1,1,6,1,11,114,FALSE
1,1,3,1,11,113,FALSE
1,1,5,3,11,40,FALSE
1,1,1,1,11,113,FALSE
1,1,2,2,11,168,FALSE
1,1,3,3,11,116,FALSE
1,1,5,1,11,191,TRUE
2,2,6,3,11,130,FALSE
1,1,2,2,11,22,FALSE
1,1,1,1,9,11,FALSE
1,1,2,1,11,21,FALSE
1,1,4,23,11,109,FALSE
1,1,13,17,11,59,TRUE
1,1,11,29,11,110,TRUE
1,1,168,163,11,108,TRUE
3,3,50,3,11,229,TRUE
1,1,2,2,11,166,FALSE
1,1,3,1,11,190,FALSE
1,1,5,0,11,189,TRUE
3,4,45,2,11,49,FALSE
1,1,6,6,11,5,FALSE
4,4,24,7,11,202,FALSE
1,1,2,24,11,107,TRUE
2,2,32,12,11,214,TRUE
1,207,0,0,11,406,FALSE
4,4,17,1,11,212,TRUE
1,1,10,6,11,106,FALSE
1,3,93,0,1,0,FALSE
1,1,4,3,11,105,FALSE
1,1,6,24,11,99,TRUE
1,1,7,6,11,1,FALSE
1,1,0,59,11,98,FALSE
1,2,48,76,11,200,TRUE
1,1,0,620,11,3,FALSE
1,1,2,2,11,165,FALSE
3,3,93,68,11,134,FALSE
1,1,2,37,11,6,FALSE
1,1,36,0,11,30,FALSE
1,1,1,1,11,164,FALSE
1,1,2,2,11,163,FALSE
1,1,2,2,11,162,FALSE
1,1,0,0,11,1,FALSE
2,2,13,11,11,22,FALSE
1,1,31,0,1,0,FALSE
5,8,65,31,11,80,TRUE
1,1,1,1,11,102,FALSE
1,1,56,29,11,42,TRUE
1,1,3,5,11,8,FALSE
1,1,1,1,11,40,FALSE
1,1,3,3,11,56,TRUE
1,1,5,1,11,73,TRUE
3,6,59,20,11,312,TRUE
2,5,23,147,11,231,TRUE
1,1,2,2,11,35,TRUE
1,1,16,4,11,19,FALSE
4,7,58,30,11,311,TRUE
1,1,5,0,11,97,TRUE
1,1,17,20,11,31,FALSE
1,1,9,10,11,15,FALSE
1,3,120,98,11,73,TRUE
1,1,1,1,11,1,FALSE
1,1,12,2,11,96,TRUE
1,1,42,15,11,95,TRUE
1,1,12,2,11,185,FALSE
1,1,12,2,11,187,FALSE
1,1,6,1,11,94,TRUE
1,2,31,38,11,151,TRUE
1,1,1,1,11,161,FALSE
1,1,1,1,11,159,FALSE
1,1,10,4,11,92,TRUE
1,4,40,30,11,180,TRUE
1,1,1,2,11,91,FALSE
1,1,2,23,11,90,TRUE
1,1,16,10,11,41,FALSE
1,203,0,0,11,203,FALSE
1,1,2,2,11,1,FALSE
1,1,3,1,11,89,FALSE
1,2,27,32,11,181,TRUE
1,3,286,35,11,179,TRUE
1,1,2,1,11,92,FALSE
1,1,2,2,11,158,FALSE
1,1,22,3,11,183,FALSE
1,1,42,0,11,28,TRUE
1,2,10,9,11,189,FALSE
2,3,66,126,11,69,FALSE
2,2,164,138,11,185,TRUE
1,1,3,10,11,14,FALSE
2,2,16,10,11,260,TRUE
2,4,5,5,11,82,FALSE
1,1,35,11,11,178,FALSE
2,2,10,7,11,32,TRUE
2,2,7,18,11,16,FALSE
1,1,8,5,11,84,FALSE
2,2,3,2,11,17,TRUE
1,1,2,2,11,156,FALSE
1,1,2,2,11,155,FALSE
1,1,1,0,11,81,TRUE
1,1,8,0,11,79,FALSE
2,3,16,3,11,47,TRUE
1,1,2,5,11,32,FALSE
2,4,29,16,11,137,TRUE
1,1,5,2,11,31,FALSE
1,3,49,7,11,129,TRUE
4,9,277,156,11,349,TRUE
1,1,3,3,11,154,FALSE
1,7,249,175,11,325,TRUE
1,1,8,2,11,8,FALSE
4,12,158,76,11,245,FALSE
1,1,6,5,11,40,TRUE
3,5,52,20,11,147,TRUE
2,5,143,71,11,196,TRUE
1,2,54,43,11,107,TRUE
4,4,33,5,11,264,TRUE
1,1,2,2,11,153,FALSE
1,1,42,1,11,71,TRUE
1,1,2,2,11,152,FALSE
1,1,14,4,11,7,TRUE
1,1,15,3,11,24,TRUE
1,1,0,2,11,37,FALSE
1,1,1,0,11,78,FALSE
1,1,75,5,11,4,TRUE
1,1,2,0,11,104,FALSE
8,8,0,0,1,0,FALSE
8,11,345,134,11,386,TRUE
1,2,3,5,11,174,FALSE
1,1,2,2,11,150,FALSE
1,1,8,2,11,48,FALSE
3,4,46,24,11,192,TRUE
1,1,1,1,11,3,FALSE
3,5,18,14,11,115,FALSE
4,7,75,24,11,181,TRUE
1,1,2,2,11,149,FALSE
1,1,1,1,10,6,FALSE
1,1,10,1,11,35,TRUE
1,1,4,1,11,56,TRUE
1,1,51,3,11,37,TRUE
1,1,6,1,1,1,FALSE
1,3,15,98,11,171,TRUE
1,1,0,0,8,7,FALSE
1,2,0,1,11,6,FALSE
1,1,41,35,11,36,TRUE
5,9,52,24,11,367,TRUE
1,4,150,13,11,168,TRUE
2,2,34,3,11,169,TRUE
1,1,1,1,11,5,FALSE
2,3,1,8,11,64,FALSE
1,1,1,0,11,20,TRUE
1,1,9,11,11,18,FALSE
6,8,50,23,11,173,TRUE
2,3,57,20,11,133,TRUE
4,6,149,36,11,248,TRUE
1,1,31,12,11,9,TRUE
3,4,22,4,11,163,TRUE
3,4,73,6,11,179,FALSE
0,0,0,0,0,0,TRUE
3,5,69,11,11,478,TRUE
2,2,12,7,11,207,FALSE
2,3,12,1,11,36,FALSE
1,1,3,0,9,10,FALSE
1,1,6,1,11,14,TRUE
1,1,43,18,11,13,TRUE
1,1,7,4,11,34,FALSE
1,1,7,0,11,73,FALSE
1,4,0,0,11,10,FALSE
1,1,2,0,11,63,TRUE
2,4,46,13,11,242,TRUE
1,1,2,4,11,30,FALSE
1,1,1,22,11,33,FALSE
1,1,16,0,11,8,TRUE
1,1,3,6,11,163,FALSE
2,17,30,21,11,8,FALSE
6,12,72,54,11,225,FALSE
1,2,37,11,11,92,TRUE
1,1,31,17,11,15,TRUE
4,7,226,115,11,228,TRUE
1,3,188,0,1,0,FALSE
1,1,2,6,9,28,FALSE
1,1,14,5,9,12,TRUE
1,1,11,4,11,41,TRUE
1,2,62,7,10,25,TRUE
1,1,10,0,11,22,FALSE
1,1,9,12,11,7,FALSE
4,7,114,24,11,165,FALSE
1,1,21,4,11,29,TRUE
1,1,19,0,11,46,FALSE
4,6,410,264,11,276,TRUE
1,1,4,0,11,13,FALSE
1,1,4,2,11,2,FALSE
1,1,2,2,11,141,FALSE
32,54,5762,1047,9,177,FALSE
1,1,2,2,11,15,FALSE
1,1,45,18,11,59,TRUE
1,1,8,5,11,74,TRUE
1,1,0,0,9,1,FALSE
1,1,2,2,11,140,FALSE
1,6,8,13,11,170,FALSE
1,1,892,0,1,0,TRUE
1,1,31,11,11,7,TRUE
1,2,166,166,11,160,TRUE
5,11,13,11,11,160,FALSE
1,3,106,61,11,131,TRUE
1,1,3,1,11,97,FALSE
1,1,16,13,11,158,TRUE
1,2,0,0,11,3,FALSE
1,1,0,0,11,1,FALSE
1,2,122,36,11,66,TRUE
1,1,1,1,11,28,FALSE
1,2,8,16,11,124,TRUE
1,1,4,6,11,27,FALSE
1,1,7,0,11,137,FALSE
9,220,1669,49,11,311,TRUE
1,1,4,4,11,95,FALSE
1,1,1,1,11,12,FALSE
1,1,11,10,11,53,TRUE
1,1,1,6,11,135,FALSE
3,4,242,16,11,145,TRUE
1,1,0,0,11,3,FALSE
1,2,10,1,11,13,FALSE
1,1,2,2,11,134,FALSE
1,1,3,0,9,13,TRUE
1,1,13,2,11,11,FALSE
1,6,46,2,11,202,TRUE
1,1,101,3,11,155,TRUE
1,1,0,0,9,1,FALSE
1,1,2,2,11,27,FALSE
1,1,20,0,1,0,FALSE
2,4,12,0,11,19,FALSE
1,1,3,0,11,26,FALSE
1,1,1,1,11,133,FALSE
1,1,16,1,8,3,TRUE
1,1,6,4,11,153,TRUE
1,1,3,5,11,39,FALSE
1,1,3,2,11,53,TRUE
1,1,1,0,9,12,TRUE
1,1,3,14,11,58,TRUE
1,1,29,6,11,24,FALSE
1,1,2,0,11,66,FALSE
9,13,7,0,11,21,FALSE
1,1,2,2,11,132,FALSE
1,1,1,1,11,4,FALSE
1,1,1,2,11,25,FALSE
2,4,5,2,11,43,FALSE
1,2,73,97,11,111,TRUE
9,28,2388,1320,11,844,TRUE
1,1,25,0,1,0,FALSE
6,11,494,324,11,563,TRUE
9,102,477,182,11,449,TRUE
1,1,2,0,11,92,FALSE
0,0,0,0,0,0,TRUE
1,2,55,2,2,1,FALSE
1,1,1,1,11,13,FALSE
1,1,1,1,11,3,FALSE
9,16,354,60,11,599,TRUE
8,15,353,59,11,612,TRUE
2,2,95,3,11,31,TRUE
1,2,2,0,1,0,FALSE
1,1,1,1,9,17,FALSE
1,2,0,0,10,3,FALSE
8,18,558,572,11,552,TRUE
2,3,23,9,11,149,TRUE
1,1,1,5,11,10,FALSE
1,2,33,24,11,145,TRUE
1,1,0,3,9,16,FALSE
5,5,33,18,11,279,TRUE
4,4,23,13,11,46,TRUE
6,6,55,6,11,299,TRUE
1,1,66,29,10,5,TRUE
4,13,321,111,9,276,TRUE
1,1,30,9,10,4,TRUE
1,1,79,0,1,0,FALSE
1,1,1,1,6,9,FALSE
10,11,24,40,9,160,FALSE
2,2,160,20,10,5,TRUE
5,9,121,54,10,88,TRUE
3,3,47,5,9,144,TRUE
4,4,68,8,10,63,TRUE
1,1,3,3,9,9,FALSE
3,5,95,14,9,170,TRUE
1,1,2,2,9,27,FALSE
1,1,1,1,9,6,FALSE
1,2,9,2,9,128,TRUE
2,3,17,14,9,186,TRUE
1,1,3,0,9,7,TRUE
5,7,79,21,9,337,TRUE
3,5,146,10,9,128,FALSE
1,1,15,0,9,63,FALSE
1,1,3,0,9,19,FALSE
1,1,1,1,9,1,FALSE
1,1,1,0,9,22,FALSE
2,3,42,21,9,110,FALSE
1,5,65,59,9,162,TRUE
2,2,4,0,9,15,FALSE
6,9,287,21,10,174,TRUE
1,1,1,1,9,82,FALSE
1,1,1,0,9,11,FALSE
10,23,735,27,9,388,TRUE
2,4,49,3,9,123,TRUE
1,1,1,0,9,20,FALSE
1,1,4,3,9,116,FALSE
1,1,9,0,1,0,FALSE
2,2,4,0,9,13,FALSE
9,51,543,311,9,703,TRUE
1,1,3,3,9,29,FALSE
1,1,3,3,9,19,FALSE
1,1,0,0,1,0,FALSE
1,7,20,16,9,136,FALSE
1,1,3,9,9,7,FALSE
2,2,88,15,9,76,TRUE
1,1,2,2,9,115,FALSE
2,5,25,41,9,33,TRUE
2,5,25,41,9,26,FALSE
1,1,14,0,9,53,TRUE
2,2,27,9,9,48,FALSE
1,1,1,1,9,12,FALSE
2,2,2,2,8,8,FALSE
2,2,2,2,8,12,FALSE
1,1,242,152,8,1,FALSE
1,1,242,152,8,3,FALSE
1,1,591,299,4,5,FALSE
1,1,591,299,8,7,FALSE
1,1,67,7,1,1,FALSE
1,1,67,7,1,2,FALSE
6,8,59,2,9,121,TRUE
1,1,20,4,9,10,FALSE
1,1,20,4,9,11,FALSE
2,3,221,7,9,74,TRUE
1,1,2,1,9,113,FALSE
2,3,8,11,9,105,FALSE
1,1,0,0,1,0,FALSE
1,1,10,4,9,6,FALSE
1,1,3,3,9,10,FALSE
1,1,4,4,9,11,FALSE
3,4,18,8,9,46,FALSE
1,1,3,0,4,1,TRUE
1,1,3,0,9,4,TRUE
1,1,3,3,9,9,FALSE
1,1,3,0,9,12,FALSE
5,15,58,48,9,225,TRUE
1,1,1,1,9,111,FALSE
4,6,46,6,9,98,FALSE
1,4,30,7,9,23,FALSE
1,1,2,2,9,110,FALSE
1,4,7,4,9,120,TRUE
1,1,10,5,9,23,TRUE
1,1,0,1,9,1,FALSE
1,1,2,2,9,109,FALSE
1,1,2,2,9,108,FALSE
1,2,29,14,9,38,FALSE
1,2,29,14,9,36,FALSE
1,1,7,3,9,125,FALSE
1,1,7,3,9,126,TRUE
1,1,5,0,8,1,FALSE
1,1,3,9,9,107,FALSE
1,1,2,2,9,79,FALSE
3,5,38,29,9,88,TRUE
1,1,3,2,9,104,FALSE
1,1,2,2,9,103,FALSE
1,1,1,1,9,17,FALSE
1,1,12,9,9,123,TRUE
1,1,3,0,9,41,FALSE
1,1,18,2,9,21,TRUE
1,1,4,4,9,102,FALSE
1,1,3,2,9,101,FALSE
6,9,174,48,9,335,TRUE
2,2,3,3,9,13,FALSE
1,1,1,1,9,2,FALSE
1,1,0,2,9,7,FALSE
2,2,52,22,9,93,TRUE
1,1,0,20,9,4,FALSE
1,1,21,17,9,40,FALSE
1,1,1,1,9,16,FALSE
1,1,10,21,9,17,FALSE
1,1,13,19,9,118,TRUE
1,1,20,5,9,5,TRUE
1,1,4,1,8,5,TRUE
1,1,23,1,9,9,FALSE
1,1,2,2,9,99,FALSE
2,2,11,6,9,25,TRUE
1,1,2,2,9,98,FALSE
1,2,22,5,9,59,TRUE
1,1,10,3,9,14,FALSE
1,1,7,4,9,2,FALSE
1,1,22,7,9,8,FALSE
1,1,2,2,9,97,FALSE
1,1,3,1,9,96,FALSE
4,10,280,33,9,193,TRUE
1,1,4,52,9,117,TRUE
1,1,6,4,9,95,FALSE
1,4,35,32,9,57,TRUE
1,1,8,4,9,27,FALSE
1,1,3,0,9,45,TRUE
1,1,1,1,8,7,FALSE
1,1,25,6,9,22,TRUE
1,2,12,9,9,3,FALSE
1,1,12,5,9,20,FALSE
1,2,27,20,9,32,FALSE
1,2,2,2,9,24,FALSE
1,1,51,0,1,0,TRUE
9,9,6,181,9,123,FALSE
4,7,0,0,1,0,FALSE
1,4,85,19,9,17,FALSE
1,2,4,9,9,29,TRUE
1,1,26,16,9,115,TRUE
1,1,19,5,8,4,FALSE
1,1,1,16,9,3,TRUE
1,1,11,5,9,114,TRUE
1,1,17,6,9,2,TRUE
2,7,10,13,9,121,TRUE
1,1,13,71,9,39,TRUE
1,1,182,53,9,26,TRUE
1,1,4,3,9,4,TRUE
1,1,5,3,9,59,TRUE
3,4,166,52,9,192,TRUE
2,2,53,38,9,116,TRUE
1,1,2,0,9,74,FALSE
2,2,13,0,9,170,FALSE
2,3,87,57,9,62,TRUE
1,1,5,4,9,4,FALSE
1,1,2,2,9,92,FALSE
3,3,57,9,9,123,TRUE
5,9,37,14,9,226,FALSE
1,5,0,0,1,0,FALSE
1,1,0,0,9,1,FALSE
1,1,10,4,9,90,FALSE
2,6,95,12,9,184,TRUE
1,1,0,3,9,8,FALSE
3,3,4,0,9,7,FALSE
1,2,49,3,9,44,TRUE
3,3,25,2,9,97,TRUE
1,1,1,1,9,55,FALSE
3,5,9,563,9,163,TRUE
1,1,1,1,9,1,FALSE
1,1,0,2,9,105,FALSE
1,2,1,2,9,42,FALSE
1,1,1,1,9,13,FALSE
5,11,575,20,9,195,TRUE
1,1,5,4,9,89,FALSE
2,2,26,8,9,110,TRUE
1,1,1,1,9,54,TRUE
1,2,0,0,9,5,FALSE
1,1,3,3,9,11,FALSE
1,1,0,5,8,26,FALSE
1,1,0,0,1,1,FALSE
1,1,0,0,8,3,FALSE
1,3,34,31,9,21,FALSE
2,4,9,9,9,5,FALSE
1,1,3,3,9,4,FALSE
1,5,5,8,9,18,FALSE
1,1,3,0,8,7,FALSE
1,1,1,1,9,88,FALSE
1,1,1,0,9,8,FALSE
1,2,6,636,9,131,TRUE
1,1,3,1,9,17,FALSE
1,1,7,34,9,87,FALSE
1,1,5,7,9,26,FALSE
1,1,2,2,9,86,FALSE
4,6,46,22,9,56,TRUE
4,7,25,51,9,201,TRUE
1,1,30,5,9,29,TRUE
1,1,72,17,9,28,FALSE
1,1,31,38,9,26,FALSE
5,6,426,402,9,32,FALSE
1,1,23,3,8,4,FALSE
1,1,0,0,7,2,FALSE
1,1,2,2,9,85,FALSE
5,20,113,34,9,427,TRUE
1,3,7,2,9,65,FALSE
4,5,27,23,9,117,FALSE
1,1,2,2,9,10,FALSE
1,1,9,1,9,38,FALSE
2,3,37,24,9,81,FALSE
2,3,25,13,9,53,TRUE
1,2,6,2,7,7,FALSE
11,14,421,101,9,64,FALSE
1,1,3,3,1,1,FALSE
1,1,1,1,8,7,FALSE
1,1,21,13,9,13,TRUE
1,1,1,1,9,3,FALSE
1,1,1,1,9,2,FALSE
1,1,1,0,8,6,FALSE
1,1,1,0,8,7,FALSE
1,1,2,2,9,81,FALSE
1,1,0,4,1,1,FALSE
1,1,6,4,8,1,FALSE
1,1,4,0,1,0,FALSE
1,1,2,2,9,80,FALSE
1,1,8,3,9,25,FALSE
4,9,35,101,9,227,TRUE
2,7,29,2,8,38,FALSE
1,1,5,1,9,39,FALSE
1,1,2,0,7,6,FALSE
3,15,182,485,9,47,FALSE
6,17,561,45,9,294,TRUE
1,1,12,17,8,36,TRUE
1,1,12,17,8,37,FALSE
1,1,7,4,8,22,FALSE
1,1,7,4,8,23,TRUE
5,16,164,205,8,344,TRUE
1,1,16,0,1,0,FALSE
1,3,3,3,8,99,TRUE
23,27,8788,4890,8,102,FALSE
2,4,35,17,8,146,TRUE
1,1,4,4,7,10,FALSE
2,2,12,3,8,93,TRUE
2,2,1,3,8,7,FALSE
7,12,136,572,8,328,TRUE
3,8,49,34,8,118,TRUE
1,1,40,25,8,6,TRUE
3,10,549,143,8,239,TRUE
2,4,15,7,8,43,TRUE
3,6,172,34,8,40,TRUE
1,2,68,0,1,0,FALSE
1,1,6,6,8,6,TRUE
1,1,18,17,8,7,TRUE
2,57,16,54,8,192,FALSE
1,6,54,82,8,114,TRUE
2,2,18,54,8,38,TRUE
3,24,166,1007,8,324,TRUE
5,7,324,16,8,108,TRUE
1,1,1,1,8,20,TRUE
1,1,4,0,8,29,FALSE
1,1,2,2,8,72,FALSE
1,1,0,2,8,42,FALSE
2,2,6,5,8,24,FALSE
6,7,299,290,8,12,TRUE
1,1,22,1,8,80,TRUE
1,1,3,1,8,13,FALSE
1,1,4,2,8,12,TRUE
1,1,3,2,7,2,FALSE
1,1,1,1,8,41,FALSE
1,2,5,3,8,51,FALSE
1,1,2,2,8,71,FALSE
2,2,17,7,8,40,TRUE
1,1,6,3,8,3,TRUE
1,1,2,2,8,39,FALSE
2,2,12,0,8,30,TRUE
1,1,5,4,8,17,TRUE
2,2,8,9,8,6,FALSE
2,2,16,2,8,80,FALSE
21,179,18895,20555,8,949,TRUE
1,1,4,3,8,71,FALSE
1,1,5,14,8,3,FALSE
1,1,6,0,8,16,FALSE
1,1,5,1,8,17,TRUE
2,3,60,7,8,103,TRUE
1,1,10,5,8,9,FALSE
1,1,5,1,8,8,FALSE
1,1,58,27,8,7,FALSE
1,1,47,32,8,6,FALSE
1,1,2,2,8,69,FALSE
1,1,11,4,8,12,TRUE
1,1,2,2,8,62,FALSE
5,12,79,92,8,146,TRUE
1,1,3,3,8,8,TRUE
5,6,157,8,8,131,TRUE
1,1,20,0,1,0,FALSE
1,1,3,3,8,61,FALSE
1,1,23,31,7,34,TRUE
4,4,54,17,8,71,TRUE
1,2,26,14,8,46,TRUE
2,4,56,1,8,114,TRUE
2,2,24,15,7,38,TRUE
1,1,14,2,8,3,FALSE
3,3,48,23,8,70,TRUE
5,6,764,1,8,131,TRUE
1,2,3,34,7,57,TRUE
1,1,2,2,8,60,FALSE
1,1,95,43,7,32,TRUE
1,1,3,3,8,11,FALSE
5,11,188,43,8,240,TRUE
1,1,4,0,7,4,FALSE
3,3,10,3,8,78,TRUE
1,1,30,8,8,20,FALSE
1,1,1,1,8,59,FALSE
1,1,80,80,7,9,FALSE
5,5,23,14,8,118,FALSE
6,7,46,62,8,80,TRUE
1,1,5,7,8,14,FALSE
1,1,1,2,7,23,FALSE
